0,232642493
0,796477233
0,822985141
0,017117819
0,919406345
0,072376223
0,645722087
0,971828748
0,846354684
0,67833304
0,648007201
0,688942266
0,403660115
0,459420706
0,275863555
0,245027921
0,901567306
0,658282428
0,942172111
0,760057884
0,84023947
0,886335908
0,779904925
0,841257406
0,854718918
0,0542771
0,249215659
0,574933328
0,443112733
0,703041968
0,986373073
0,900297305
0,66268974
0,826428462
0,139738504
0,306461511
0,846185177
0,665714852
0,336602448
0,705214374
0,883343072
0,579424425
0,163583234
0,77886828
0,297328222
0,791052025
0,378157978
0,676339605
0,218791639
0,303522777
0,289068084
0,696677171
0,827525636
0,734912598
0,306684967
0,426948333
0,580593875
0,266032384
0,581264512
0,650450726
0,181480897
0,654413383
0,23357951
0,744385772
0,353687911
0,98651144
0,768669791
0,216887428
0,710388638
0,208351987
0,530997518
0,302763428
0,626195724
0,294088986
0,354308287
0,620080072
0,512892821
0,897261299
0,02818647
0,103139787
0,759481343
0,070126468
0,990066659
0,087692249
0,924172468
0,965444557
0,783442733
0,480015145
0,175628304
0,291554477
0,533986691
0,417005719
0,476169667
0,008335458
0,213512527
0,235764378
0,718543804
0,229820826
0,860523018
0,006317436
0,201811433
0,506182396
0,687146254
0,126329994
0,087721337
0,28474568
0,974647446
0,549674401
0,766384173
0,741193012
0,008932715
0,298361161
0,195153861
0,486264492
0,461091445
0,188368684
0,439330573
0,055283906
0,401752431
0,050486579
0,918146609
0,624736942
0,973160706
0,025579344
0,335806652
0,995039983
0,201154003
0,05769716
0,062902946
0,414489052
0,807287305
0,560574633
0,745450454
0,796734717
0,481251237
0,453432086
0,340368088
0,940942307
0,241533336
0,515033054
0,537493247
0,371684866
0,968258954
0,010898293
0,748838586
0,525558915
0,840499494
0,406987077
0,976216381
0,637272791
0,680374748
0,888133306
0,490796493
0,940926398
0,361549818
0,578782751
0,241339464
0,603746081
0,694960423
0,679907562
0,267695945
0,785194094
0,076255397
0,230503559
0,312489039
0,30073293
0,784437457
0,106212474
0,202917129
0,359265919
0,193519161
0,537227462
0,347135533
0,270892452
0,973241218
0,136456233
0,718122207
0,57634721
0,585142123
0,673452355
0,24136263
0,170151865
0,205302365
0,479864491
0,970409708
0,802642364
0,231548483
0,297914356
0,12971203
0,293037232
0,710213898
0,434241419
0,105159407
0,837133467
0,042488489
0,485794495
0,982330359
0,224630625
0,974652378
0,064648738
0,758369893
0,17060026
0,836030513
0,535439201
0,191376904
0,951775364
0,861103827
0,930730087
0,796062397
0,318702916
0,812966529
0,72570192
0,970365736
0,166011309
0,309902772
0,416775835
0,656145657
0,769057289
0,491978848
0,174208038
0,443073004
0,977551253
0,945498849
0,982764793
0,649509527
0,544429955
0,29129284
0,676955152
0,339472179
0,275344964
0,820677122
0,610907887
0,194242855
0,994920875
0,195623786
0,987454875
0,485274678
0,923281333
0,575414967
0,373418504
0,540658447
0,594955057
0,783130139
0,657113968
0,872254121
0,503854861
0,159686933
0,354336473
0,737663316
0,184317513
0,866019126
0,572450091
0,692476158
0,559283059
0,180310137
0,383776332
0,194662714
0,092764899
0,340208246
0,086730823
0,977460438
0,607264815
0,052059092
0,044182872
0,860858249
0,102132829
0,509766259
0,544738065
0,191617882
0,693854434
0,860506152
0,219014076
0,237908244
0,302728719
0,770003345
0,013001936
0,214251102
0,229754092
0,378330918
0,903608509
0,143093808
0,61020566
0,721192997
0,527243259
0,233998301
0,388339714
0,805553681
0,654236951
0,608226583
0,707801626
0,643883953
0,448136627
0,943880053
0,815081861
0,869141829
0,051335071
0,18774838
0,595709526
0,910465092
0,110673016
0,527992158
0,952040717
0,693085843
0,988518719
0,168230529
0,994008868
0,092085226
0,479190765
0,221376696
0,553618045
0,039844864
0,457832328
0,071728046
0,038119214
0,935929824
0,203536894
0,864780253
0,89966227
0,480582314
0,981094909
0,161354441
0,588393273
0,822360082
0,298336052
0,736865161
0,432282674
0,564466139
0,961083245
0,142124891
0,109905389
0,274537115
0,41614915
0,655229572
0,962631632
0,627717775
0,600449574
0,736769726
0,464927002
0,651589189
0,633899321
0,302705398
0,445683043
0,973372398
0,297004427
0,613379842
0,223302594
0,113549738
0,792724537
0,093671705
0,132237102
0,834688399
0,482944396
0,443714589
0,315998547
0,705793611
0,824090857
0,392334028
0,826862798
0,939543376
0,881103996
0,557628075
